,periodo,ars,indicador,valor,unidade,id,ano,mes,trimestre
56240,2020-02-12,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,49.31715,epis. urg./100.000 resid.,2020-02-12/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56241,2020-02-12,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,10.20672,%,2020-02-12/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56242,2020-02-12,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,43.57367,epis. urg./100.000 resid.,2020-02-12/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56243,2020-02-12,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),77.02705,minuto,2020-02-12/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56244,2020-02-12,ARS Norte,Taxa diária de atendimentos urgentes com internamento,7.619263,%,2020-02-12/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56245,2020-02-12,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,34.31848,epis. urg./100.000 resid.,2020-02-12/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56246,2020-02-12,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,7.751397,%,2020-02-12/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56247,2020-02-12,ARS Norte,Número estimado de episódios de urgência,6882.0,episódio urgência,2020-02-12/ARS Norte/Número estimado de episódios de urgência,2020,2,1
56248,2020-02-12,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,7.523511,%,2020-02-12/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56249,2020-02-12,ARS Algarve,Número estimado de episódios de urgência,957.0,episódio urgência,2020-02-12/ARS Algarve/Número estimado de episódios de urgência,2020,2,1
56250,2020-02-12,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),67.10358,minuto,2020-02-12/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56251,2020-02-12,ARS Alentejo,Número estimado de episódios de urgência,1101.0,episódio urgência,2020-02-12/ARS Alentejo/Número estimado de episódios de urgência,2020,2,1
56252,2020-02-12,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),65.32088,minuto,2020-02-12/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56253,2020-02-12,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,7374.0,episódio urgência,2020-02-12/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2020,2,1
56254,2020-02-11,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),72.6254,minuto,2020-02-11/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56255,2020-02-11,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,33.01506,epis. urg./100.000 resid.,2020-02-11/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56256,2020-02-11,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,8.335608,%,2020-02-11/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56257,2020-02-11,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),77.84869,minuto,2020-02-11/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56258,2020-02-11,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,39.10448,epis. urg./100.000 resid.,2020-02-11/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56259,2020-02-11,ARS Centro,Taxa diária de atendimentos urgentes com internamento,9.299932,%,2020-02-11/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56260,2020-02-11,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,10.04673,%,2020-02-11/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56261,2020-02-11,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),54.06929,minuto,2020-02-11/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56262,2020-02-11,Portugal Continental,Número estimado de episódios de urgência,20319.0,episódio urgência,2020-02-11/Portugal Continental/Número estimado de episódios de urgência,2020,2,1
56263,2020-02-11,ARS Alentejo,Número estimado de episódios de urgência,1193.0,episódio urgência,2020-02-11/ARS Alentejo/Número estimado de episódios de urgência,2020,2,1
56264,2020-02-11,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,7.04698,%,2020-02-11/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56265,2020-02-11,ARS Algarve,Número estimado de episódios de urgência,998.0,episódio urgência,2020-02-11/ARS Algarve/Número estimado de episódios de urgência,2020,2,1
56266,2020-02-11,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,8.166667,%,2020-02-11/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56267,2020-02-11,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,7545.0,episódio urgência,2020-02-11/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2020,2,1
56268,2020-02-11,ARS Centro,Número estimado de episódios de urgência,3405.0,episódio urgência,2020-02-11/ARS Centro/Número estimado de episódios de urgência,2020,2,1
56269,2020-02-11,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),89.54384,minuto,2020-02-11/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56270,2020-02-11,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,50.54132,epis. urg./100.000 resid.,2020-02-11/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56271,2020-02-11,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,43.08617,epis. urg./100.000 resid.,2020-02-11/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56272,2020-02-11,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),70.02705,minuto,2020-02-11/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56273,2020-02-11,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,41.82079,epis. urg./100.000 resid.,2020-02-11/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56274,2020-02-11,ARS Norte,Número estimado de episódios de urgência,7178.0,episódio urgência,2020-02-11/ARS Norte/Número estimado de episódios de urgência,2020,2,1
56275,2020-02-11,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),92.5666,minuto,2020-02-11/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56276,2020-02-11,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,37.83124,epis. urg./100.000 resid.,2020-02-11/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56277,2020-02-11,ARS Norte,Taxa diária de atendimentos urgentes com internamento,7.854656,%,2020-02-11/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56278,2020-02-10,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,44.14226,epis. urg./100.000 resid.,2020-02-10/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56279,2020-02-10,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),74.88854,minuto,2020-02-10/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56280,2020-02-10,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),72.78358,minuto,2020-02-10/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56281,2020-02-10,ARS Norte,Número estimado de episódios de urgência,7295.0,episódio urgência,2020-02-10/ARS Norte/Número estimado de episódios de urgência,2020,2,1
56282,2020-02-10,ARS Centro,Número estimado de episódios de urgência,3234.0,episódio urgência,2020-02-10/ARS Centro/Número estimado de episódios de urgência,2020,2,1
56283,2020-02-10,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,50.20492,epis. urg./100.000 resid.,2020-02-10/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56284,2020-02-10,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,7.419355,%,2020-02-10/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56285,2020-02-10,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),56.36166,minuto,2020-02-10/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56286,2020-02-10,ARS Norte,Taxa diária de atendimentos urgentes com internamento,6.784661,%,2020-02-10/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56287,2020-02-10,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,7.426778,%,2020-02-10/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56288,2020-02-10,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,38.04517,epis. urg./100.000 resid.,2020-02-10/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56289,2020-02-10,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,7940.0,episódio urgência,2020-02-10/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2020,2,1
56290,2020-02-10,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),64.76889,minuto,2020-02-10/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56291,2020-02-10,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,7.01847,%,2020-02-10/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56292,2020-02-10,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),86.23622,minuto,2020-02-10/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56293,2020-02-10,ARS Centro,Taxa diária de atendimentos urgentes com internamento,10.25641,%,2020-02-10/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56294,2020-02-10,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,43.29915,epis. urg./100.000 resid.,2020-02-10/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56295,2020-02-10,Portugal Continental,Número estimado de episódios de urgência,20726.0,episódio urgência,2020-02-10/Portugal Continental/Número estimado de episódios de urgência,2020,2,1
56296,2020-02-10,ARS Algarve,Número estimado de episódios de urgência,956.0,episódio urgência,2020-02-10/ARS Algarve/Número estimado de episódios de urgência,2020,2,1
56297,2020-02-10,ARS Alentejo,Número estimado de episódios de urgência,1301.0,episódio urgência,2020-02-10/ARS Alentejo/Número estimado de episódios de urgência,2020,2,1
56298,2020-02-10,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,38.76363,epis. urg./100.000 resid.,2020-02-10/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56299,2020-02-10,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,45.71429,epis. urg./100.000 resid.,2020-02-10/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56300,2020-02-10,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,7.555189,%,2020-02-10/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56301,2020-02-10,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),70.49364,minuto,2020-02-10/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56302,2020-02-09,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,7.41262,%,2020-02-09/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56303,2020-02-09,ARS Centro,Taxa diária de atendimentos urgentes com internamento,7.874649,%,2020-02-09/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56304,2020-02-09,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,40.37037,epis. urg./100.000 resid.,2020-02-09/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56305,2020-02-09,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,4.943503,%,2020-02-09/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56306,2020-02-09,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),35.43038,minuto,2020-02-09/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56307,2020-02-09,ARS Norte,Número estimado de episódios de urgência,5888.0,episódio urgência,2020-02-09/ARS Norte/Número estimado de episódios de urgência,2020,2,1
56308,2020-02-09,ARS Norte,Taxa diária de atendimentos urgentes com internamento,6.842464,%,2020-02-09/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56309,2020-02-09,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,33.74948,epis. urg./100.000 resid.,2020-02-09/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56310,2020-02-09,ARS Algarve,Número estimado de episódios de urgência,810.0,episódio urgência,2020-02-09/ARS Algarve/Número estimado de episódios de urgência,2020,2,1
56311,2020-02-09,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),71.54032,minuto,2020-02-09/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56312,2020-02-09,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),54.48817,minuto,2020-02-09/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56313,2020-02-09,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,41.21859,epis. urg./100.000 resid.,2020-02-09/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56314,2020-02-09,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,38.25553,epis. urg./100.000 resid.,2020-02-09/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56315,2020-02-09,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),57.87603,minuto,2020-02-09/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56316,2020-02-09,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,48.86868,epis. urg./100.000 resid.,2020-02-09/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56317,2020-02-09,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,41.31185,epis. urg./100.000 resid.,2020-02-09/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56318,2020-02-09,ARS Centro,Número estimado de episódios de urgência,2789.0,episódio urgência,2020-02-09/ARS Centro/Número estimado de episódios de urgência,2020,2,1
56319,2020-02-09,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,6.740027,%,2020-02-09/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56320,2020-02-09,ARS Alentejo,Número estimado de episódios de urgência,1092.0,episódio urgência,2020-02-09/ARS Alentejo/Número estimado de episódios de urgência,2020,2,1
56321,2020-02-09,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),46.51306,minuto,2020-02-09/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56322,2020-02-09,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,5528.0,episódio urgência,2020-02-09/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2020,2,1
56323,2020-02-09,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,7.126966,%,2020-02-09/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56324,2020-02-09,Portugal Continental,Número estimado de episódios de urgência,16107.0,episódio urgência,2020-02-09/Portugal Continental/Número estimado de episódios de urgência,2020,2,1
56325,2020-02-09,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),59.46532,minuto,2020-02-09/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56326,2020-02-08,Portugal Continental,Número estimado de episódios de urgência,16668.0,episódio urgência,2020-02-08/Portugal Continental/Número estimado de episódios de urgência,2020,2,1
56327,2020-02-08,ARS Norte,Taxa diária de atendimentos urgentes com internamento,8.848591,%,2020-02-08/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56328,2020-02-08,ARS Norte,Número estimado de episódios de urgência,6152.0,episódio urgência,2020-02-08/ARS Norte/Número estimado de episódios de urgência,2020,2,1
56329,2020-02-08,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),79.38864,minuto,2020-02-08/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56330,2020-02-08,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,7.798165,%,2020-02-08/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56331,2020-02-08,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,48.61831,epis. urg./100.000 resid.,2020-02-08/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56332,2020-02-08,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,5688.0,episódio urgência,2020-02-08/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2020,2,1
56333,2020-02-08,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,41.80985,epis. urg./100.000 resid.,2020-02-08/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56334,2020-02-08,ARS Centro,Número estimado de episódios de urgência,2896.0,episódio urgência,2020-02-08/ARS Centro/Número estimado de episódios de urgência,2020,2,1
56335,2020-02-08,ARS Alentejo,Número estimado de episódios de urgência,1088.0,episódio urgência,2020-02-08/ARS Alentejo/Número estimado de episódios de urgência,2020,2,1
56336,2020-02-08,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),47.58744,minuto,2020-02-08/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56337,2020-02-08,ARS Algarve,Taxa diária de atendimentos urgentes com internamento,5.687204,%,2020-02-08/ARS Algarve/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56338,2020-02-08,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,36.83083,epis. urg./100.000 resid.,2020-02-08/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56339,2020-02-08,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),41.23638,minuto,2020-02-08/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56340,2020-02-08,Portugal Continental,Taxa diária de atendimentos urgentes com internamento,8.596973,%,2020-02-08/Portugal Continental/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56341,2020-02-08,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,41.35071,epis. urg./100.000 resid.,2020-02-08/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56342,2020-02-08,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,32.62662,epis. urg./100.000 resid.,2020-02-08/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56343,2020-02-08,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),60.64685,minuto,2020-02-08/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56344,2020-02-08,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),50.95127,minuto,2020-02-08/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56345,2020-02-08,ARS Norte,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),58.29398,minuto,2020-02-08/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56346,2020-02-08,ARS Centro,Taxa diária de atendimentos urgentes com internamento,9.897998,%,2020-02-08/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56347,2020-02-08,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,8.226398,%,2020-02-08/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56348,2020-02-08,ARS Algarve,Número estimado de episódios de urgência,844.0,episódio urgência,2020-02-08/ARS Algarve/Número estimado de episódios de urgência,2020,2,1
56349,2020-02-08,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,40.42069,epis. urg./100.000 resid.,2020-02-08/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56350,2020-02-07,ARS Norte,Número estimado de episódios de urgência,6778.0,episódio urgência,2020-02-07/ARS Norte/Número estimado de episódios de urgência,2020,2,1
56351,2020-02-07,ARS Alentejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,39.05759,epis. urg./100.000 resid.,2020-02-07/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56352,2020-02-07,ARS Alentejo,Taxa diária de atendimentos urgentes com internamento,9.945504,%,2020-02-07/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56353,2020-02-07,ARS Alentejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),46.79583,minuto,2020-02-07/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56354,2020-02-07,ARS Centro,Taxa diária de atendimentos urgentes com internamento,8.881163,%,2020-02-07/ARS Centro/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56355,2020-02-07,ARS Algarve,Taxa diária de atendimentos urgentes com prioridade verde ou azul,40.6214,epis. urg./100.000 resid.,2020-02-07/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56356,2020-02-07,ARS Algarve,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),56.30137,minuto,2020-02-07/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56357,2020-02-07,ARS Norte,Taxa diária de atendimentos urgentes com internamento,8.070376,%,2020-02-07/ARS Norte/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56358,2020-02-07,ARS Lisboa e Vale do Tejo,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),90.01698,minuto,2020-02-07/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56359,2020-02-07,ARS Centro,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),56.58517,minuto,2020-02-07/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56360,2020-02-07,ARS Centro,Número estimado de episódios de urgência,3388.0,episódio urgência,2020-02-07/ARS Centro/Número estimado de episódios de urgência,2020,2,1
56361,2020-02-07,ARS Centro,Taxa diária de atendimentos urgentes com prioridade verde ou azul,36.01481,epis. urg./100.000 resid.,2020-02-07/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56362,2020-02-07,ARS Algarve,Número estimado de episódios de urgência,869.0,episódio urgência,2020-02-07/ARS Algarve/Número estimado de episódios de urgência,2020,2,1
56363,2020-02-07,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com internamento,8.239628,%,2020-02-07/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%),2020,2,1
56364,2020-02-07,Portugal Continental,Número estimado de episódios de urgência,18846.0,episódio urgência,2020-02-07/Portugal Continental/Número estimado de episódios de urgência,2020,2,1
56365,2020-02-07,ARS Alentejo,Número estimado de episódios de urgência,1193.0,episódio urgência,2020-02-07/ARS Alentejo/Número estimado de episódios de urgência,2020,2,1
56366,2020-02-07,ARS Lisboa e Vale do Tejo,Taxa diária de atendimentos urgentes com prioridade verde ou azul,48.91037,epis. urg./100.000 resid.,2020-02-07/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56367,2020-02-07,Portugal Continental,Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),71.32076,minuto,2020-02-07/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar),2020,2,1
56368,2020-02-07,ARS Lisboa e Vale do Tejo,Número estimado de episódios de urgência,6618.0,episódio urgência,2020-02-07/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência,2020,2,1
56369,2020-02-07,Portugal Continental,Taxa diária de atendimentos urgentes com prioridade verde ou azul,40.88782,epis. urg./100.000 resid.,2020-02-07/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
56370,2020-02-07,ARS Norte,Taxa diária de atendimentos urgentes com prioridade verde ou azul,36.69368,epis. urg./100.000 resid.,2020-02-07/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes,2020,2,1
